zip_code,city_or_po_name,state,ZCTA
86323,Chino Valley,AZ,86323
86324,Clarkdale,AZ,86324
86325,Cornville,AZ,86325
86326,Cottonwood,AZ,86326
86327,Dewey,AZ,86327
86329,Humboldt,AZ,86329
86331,Jerome,AZ,86331
86332,Kirkland,AZ,86332
86333,Mayer,AZ,86333
86334,Paulden,AZ,86334
86335,Rimrock,AZ,86335
86336,Sedona,AZ,86336
86337,Seligman,AZ,86337
86338,Skull Valley,AZ,86338
86339,Sedona,AZ,86336
86340,Sedona,AZ,86336
86341,Sedona,AZ,86351
86342,Lake Montezuma,AZ,86335
86343,Crown King,AZ,86343
86351,Sedona,AZ,86351
86401,Kingman,AZ,86401
86402,Kingman,AZ,86401
86403,Lake Havasu City,AZ,86403
86404,Lake Havasu City,AZ,86404
86405,Lake Havasu City,AZ,86403
86406,Lake Havasu City,AZ,86406
86409,Kingman,AZ,86409
86411,Hackberry,AZ,86411
86412,Hualapai,AZ,86409
86413,Golden Valley,AZ,86413
86426,Fort Mohave,AZ,86426
86427,Fort Mohave,AZ,86426
86429,Bullhead City,AZ,86429
86430,Bullhead City,AZ,86429
86431,Chloride,AZ,86431
86432,Littlefield,AZ,86432
86433,Oatman,AZ,86433
86434,Peach Springs,AZ,86434
86435,Supai,AZ,86435
86436,Topock,AZ,86436
86437,Valentine,AZ,86437
86438,Yucca,AZ,86438
86439,Bullhead City,AZ,86442
86440,Mohave Valley,AZ,86440
86441,Dolan Springs,AZ,86441
86442,Bullhead City,AZ,86442
86443,Temple Bar Marina,AZ,86443
86444,Meadview,AZ,86444
86445,Willow Beach,AZ,86445
86446,Mohave Valley,AZ,86440
86502,Chambers,AZ,86502
86503,Chinle,AZ,86503
86504,Fort Defiance,AZ,86504
86505,Ganado,AZ,86505
86506,Houck,AZ,86506
86507,Lukachukai,AZ,86507
86508,Lupton,AZ,86508
86510,Pinon,AZ,86510
86511,Saint Michaels,AZ,86511
86512,Sanders,AZ,86512
86514,Teec Nos Pos,AZ,86514
86515,Window Rock,AZ,86515
86520,Blue Gap,AZ,86520
86535,Dennehotso,AZ,86535
86538,Many Farms,AZ,86538
86540,Nazlini,AZ,86540
86544,Red Valley,AZ,86544
86545,Rock Point,AZ,86545
86547,Round Rock,AZ,86547
86556,Tsaile,AZ,86556
87001,Algodones,NM,87001
87002,Belen,NM,87002
87004,Bernalillo,NM,87004
87005,Bluewater,NM,87005
87006,Bosque,NM,87006
87007,Casa Blanca,NM,87007
87008,Cedar Crest,NM,87008
87009,Cedarvale,NM,88318
87010,Cerrillos,NM,87010
87011,Claunch,NM,87011
87012,Coyote,NM,87012
87013,Cuba,NM,87013
87014,Cubero,NM,87014
87015,Edgewood,NM,87015
87016,Estancia,NM,87016
87017,Gallina,NM,87017
87018,Counselor,NM,87018
87020,Grants,NM,87020
87021,Milan,NM,87021
87022,Isleta,NM,87022
87023,Jarales,NM,87023
87024,Jemez Pueblo,NM,87024
87025,Jemez Springs,NM,87025
87026,Laguna,NM,87026
87027,La Jara,NM,87027
87028,La Joya,NM,87028
87029,Lindrith,NM,87029
87031,Los Lunas,NM,87031
87032,McIntosh,NM,87032
87034,Pueblo of Acoma,NM,87034
87035,Moriarty,NM,87035
87036,Mountainair,NM,87036
87037,Nageezi,NM,87037
87038,New Laguna,NM,87038
87040,Paguate,NM,87040
87041,Pena Blanca,NM,87041
87042,Peralta,NM,87042
87043,Placitas,NM,87043
87044,Ponderosa,NM,87044
87045,Prewitt,NM,87045
87046,Regina,NM,87046
87047,Sandia Park,NM,87047
87048,Corrales,NM,87048
87049,San Fidel,NM,87049
87051,San Rafael,NM,87051
87052,Santo Domingo Pueblo,NM,87052
87053,San Ysidro,NM,87053
87056,Stanley,NM,87056
87059,Tijeras,NM,87059
87060,Tome,NM,87031
87061,Torreon,NM,87061
87062,Veguita,NM,87062
87063,Willard,NM,87063
87064,Youngsville,NM,87064
87068,Bosque Farms,NM,87068
87070,Clines Corners,NM,87070
87072,Cochiti Pueblo,NM,87072
87083,Cochiti Lake,NM,87083
87101,Albuquerque,NM,87102
87102,Albuquerque,NM,87102
87103,Albuquerque,NM,87102
87104,Albuquerque,NM,87104
87105,Albuquerque,NM,87105
87106,Albuquerque,NM,87106
87107,Albuquerque,NM,87107
87108,Albuquerque,NM,87108
87109,Albuquerque,NM,87109
87110,Albuquerque,NM,87110
87111,Albuquerque,NM,87111
87112,Albuquerque,NM,87112
87113,Albuquerque,NM,87113
87114,Albuquerque,NM,87114
87115,Albuquerque,NM,87115
87116,Albuquerque,NM,87116
87117,Kirtland AFB,NM,87117
87119,Albuquerque,NM,87106
87120,Albuquerque,NM,87120
87121,Albuquerque,NM,87121
87122,Albuquerque,NM,87122
87123,Albuquerque,NM,87123
87124,Rio Rancho,NM,87124
87125,Albuquerque,NM,87102
87131,Albuquerque,NM,87106
87144,Rio Rancho,NM,87144
87151,Albuquerque,NM,87121
87153,Albuquerque,NM,87112
87154,Albuquerque,NM,87111
87158,Albuquerque,NM,87107
87174,Rio Rancho,NM,87124
87176,Albuquerque,NM,87110
87181,Albuquerque,NM,87112
87184,Albuquerque,NM,87114
87185,Albuquerque,NM,87116
87187,Albuquerque,NM,87114
87190,Albuquerque,NM,87110
87191,Albuquerque,NM,87111
87192,Albuquerque,NM,87112
87193,Albuquerque,NM,87114
87194,Albuquerque,NM,87104
87195,Albuquerque,NM,87105
87196,Albuquerque,NM,87106
87197,Albuquerque,NM,87107
87198,Albuquerque,NM,87108
87199,Albuquerque,NM,87109
87301,Gallup,NM,87301
87302,Gallup,NM,87301
87305,Gallup,NM,87305
87310,Brimhall,NM,87310
87311,Church Rock,NM,87311
87312,Continental Divide,NM,87312
87313,Crownpoint,NM,87313
87315,Fence Lake,NM,87315
87316,Fort Wingate,NM,87316
87317,Gamerco,NM,87317
87319,Mentmore,NM,87319
87320,Mexican Springs,NM,87320
87321,Ramah,NM,87321
87322,Rehoboth,NM,87322
87323,Thoreau,NM,87323
87325,Tohatchi,NM,87325
87326,Vanderwagen,NM,87326
87327,Zuni,NM,87327
87328,Navajo,NM,87328
87347,Jamestown,NM,87347
87357,Pinehill,NM,87357
87364,Sheep Springs,NM,87364
87365,Smith Lake,NM,87323
87375,Yatahey,NM,87375
87401,Farmington,NM,87401
87402,Farmington,NM,87402
87410,Aztec,NM,87410
87412,Blanco,NM,87412
87413,Bloomfield,NM,87413
87415,Flora Vista,NM,87415
87416,Fruitland,NM,87416
87417,Kirtland,NM,87417
87418,La Plata,NM,87418
87419,Navajo Dam,NM,87419
87420,Shiprock,NM,87420
87421,Waterflow,NM,87421
87455,Newcomb,NM,87455
87461,Sanostee,NM,87461
87499,Farmington,NM,87499
87501,Santa Fe,NM,87501
87502,Santa Fe,NM,87505
87503,Santa Fe,NM,87501
87504,Santa Fe,NM,87501
87505,Santa Fe,NM,87505
87506,Santa Fe,NM,87506
87507,Santa Fe,NM,87507
87508,Santa Fe,NM,87508
87509,Santa Fe,NM,87505
87510,Abiquiu,NM,87510
87511,Alcalde,NM,87511
87512,Amalia,NM,87512
87513,Arroyo Hondo,NM,87513
87514,Arroyo Seco,NM,87514
87515,Canjilon,NM,87515
87516,Canones,NM,87516
87517,Carson,NM,87517
87518,Cebolla,NM,87518
87519,Cerro,NM,87519
87520,Chama,NM,87520
87521,Chamisal,NM,87521
87522,Chimayo,NM,87522
87523,Cordova,NM,87523
87524,Costilla,NM,87524
87525,Taos Ski Valley,NM,87525
87527,Dixon,NM,87527
87528,Dulce,NM,87528
87529,El Prado,NM,87529
87530,El Rito,NM,87530
87531,Embudo,NM,87531
87532,Espanola,NM,87532
87533,Espanola,NM,87533
87535,Glorieta,NM,87535
87537,Hernandez,NM,87537
87538,Ilfeld,NM,87538
87539,La Madera,NM,87539
87540,Lamy,NM,87540
87543,Llano,NM,87543
87544,Los Alamos,NM,87544
87545,Los Alamos,NM,87544
87547,White Rock,NM,87544
87548,Medanales,NM,87548
87549,Ojo Caliente,NM,87549
87551,Los Ojos,NM,87551
87552,Pecos,NM,87552
87553,Penasco,NM,87553
87554,Petaca,NM,87554
87556,Questa,NM,87556
87557,Ranchos de Taos,NM,87557
87558,Red River,NM,87558
87560,Ribera,NM,87560
87562,Rowe,NM,87562
87564,San Cristobal,NM,87564
87565,San Jose,NM,87565
87566,Ohkay Owingeh,NM,87566
87567,Santa Cruz,NM,87567
87569,Serafina,NM,87569
87571,Taos,NM,87571
87573,Tererro,NM,87573
87574,Tesuque,NM,87574
87575,Tierra Amarilla,NM,87575
87576,Trampas,NM,87521
87577,Tres Piedras,NM,87577
87578,Truchas,NM,87578
87579,Vadito,NM,87579
87580,Valdez,NM,87580
87581,Vallecitos,NM,87581
87582,Velarde,NM,87582
87583,Villanueva,NM,87583
87592,Santa Fe,NM,87507
87594,Santa Fe,NM,87501
87654,Spaceport City,NM,87901
87701,Las Vegas,NM,87701
87710,Angel Fire,NM,87710
87711,Anton Chico,NM,87711
87712,Buena Vista,NM,87712
87713,Chacon,NM,87713
87714,Cimarron,NM,87714
87715,Cleveland,NM,87715
87718,Eagle Nest,NM,87718
87722,Guadalupita,NM,87722
87723,Holman,NM,87723
87724,La Loma,NM,87724
87728,Maxwell,NM,87728
87729,Miami,NM,87729
87730,Mills,NM,87730
87731,Montezuma,NM,87731
87732,Mora,NM,87732
87733,Mosquero,NM,87733
87734,Ocate,NM,87734
87735,Ojo Feliz,NM,87735
87736,Rainsville,NM,87736
87740,Raton,NM,87740
87742,Rociada,NM,87742
87743,Roy,NM,87743
87745,Sapello,NM,87745
87746,Solano,NM,87746
87747,Springer,NM,87747
87749,Ute Park,NM,87749
87750,Valmora,NM,87750
87752,Wagon Mound,NM,87752
87753,Watrous,NM,87753
87801,Socorro,NM,87801
87820,Aragon,NM,87820
87821,Datil,NM,87821
87823,Lemitar,NM,87823
87824,Luna,NM,87824
87825,Magdalena,NM,87825
87827,Pie Town,NM,87827
87828,Polvadera,NM,87828
87829,Quemado,NM,87829
87830,Reserve,NM,87830
87831,San Acacia,NM,87831
87832,San Antonio,NM,87832
87901,Truth or Consequences,NM,87901
87930,Arrey,NM,87930
87931,Caballo,NM,87931
87933,Derry,NM,87933
87935,Elephant Butte,NM,87935
87936,Garfield,NM,87936
87937,Hatch,NM,87937
87939,Monticello,NM,87939
87940,Rincon,NM,87940
87941,Salem,NM,87941
87942,Williamsburg,NM,87942
87943,Winston,NM,87943
88001,Las Cruces,NM,88001
88002,White Sands Missile Range,NM,88002
88003,Las Cruces,NM,88003
88004,Las Cruces,NM,88004
88005,Las Cruces,NM,88005
88006,Las Cruces,NM,88001
88007,Las Cruces,NM,88007
88008,Santa Teresa,NM,88008
88009,Playas,NM,88009
88011,Las Cruces,NM,88011
88012,Las Cruces,NM,88012
88013,Las Cruces,NM,88011
88020,Animas,NM,88020
88021,Anthony,NM,88021
88022,Arenas Valley,NM,88022
88023,Bayard,NM,88023
88024,Berino,NM,88024
88025,Buckhorn,NM,88025
88026,Santa Clara,NM,88026
88027,Chamberino,NM,88027
88028,Cliff,NM,88028
88029,Columbus,NM,88029
88030,Deming,NM,88030
88031,Deming,NM,88030
88032,Dona Ana,NM,88032
88033,Fairacres,NM,88033
88034,Faywood,NM,88034
88036,Fort Bayard,NM,88061
88038,Gila,NM,88038
88039,Glenwood,NM,88039
88040,Hachita,NM,88040
88041,Hanover,NM,88041
88042,Hillsboro,NM,88042
88043,Hurley,NM,88043
88044,La Mesa,NM,88044
88045,Lordsburg,NM,88045
88046,Mesilla,NM,88046
88047,Mesilla Park,NM,88047
88048,Mesquite,NM,88048
88049,Mimbres,NM,88049
88051,Mule Creek,NM,88051
88052,Organ,NM,88052
88053,Pinos Altos,NM,88053
88054,Radium Springs,NM,87937
88055,Redrock,NM,88055
88056,Rodeo,NM,88056
88058,San Miguel,NM,88044
88061,Silver City,NM,88061
88062,Silver City,NM,88061
88063,Sunland Park,NM,88063
88065,Tyrone,NM,88065
88072,Vado,NM,88072
88081,Chaparral,NM,88081
88101,Clovis,NM,88101
88102,Clovis,NM,88101
88103,Cannon AFB,NM,88103
88112,Broadview,NM,88112
88113,Causey,NM,88113
88114,Crossroads,NM,88114
88115,Dora,NM,88115
88116,Elida,NM,88116
88118,Floyd,NM,88118
88119,Fort Sumner,NM,88119
88120,Grady,NM,88120
88121,House,NM,88121
88122,Kenna,NM,88116
88123,Lingo,NM,88132
88124,Melrose,NM,88124
88125,Milnesand,NM,88125
88126,Pep,NM,88126
88130,Portales,NM,88130
88132,Rogers,NM,88132
88133,Saint Vrain,NM,88124
88134,Taiban,NM,88134
88135,Texico,NM,88135
88136,Yeso,NM,88136
88201,Roswell,NM,88201
88202,Roswell,NM,88201
88203,Roswell,NM,88203
88210,Artesia,NM,88210
88211,Artesia,NM,88210
88213,Caprock,NM,88267
88220,Carlsbad,NM,88220
88221,Carlsbad,NM,88220
88230,Dexter,NM,88230
88231,Eunice,NM,88231
88232,Hagerman,NM,88232
88240,Hobbs,NM,88240
88241,Hobbs,NM,88240
88242,Hobbs,NM,88242
88244,Hobbs,NM,88240
88250,Hope,NM,88250
88252,Jal,NM,88252
88253,Lake Arthur,NM,88253
88254,Lakewood,NM,88254
88255,Loco Hills,NM,88255
88256,Loving,NM,88256
88260,Lovington,NM,88260
88262,McDonald,NM,88262
88263,Malaga,NM,88263
88264,Maljamar,NM,88264
88265,Monument,NM,88265
88267,Tatum,NM,88267
88268,Whites City,NM,88268
88301,Carrizozo,NM,88301
88310,Alamogordo,NM,88310
88311,Alamogordo,NM,88311
88312,Alto,NM,88312
88314,Bent,NM,88314
88316,Capitan,NM,88316
88317,Cloudcroft,NM,88317
88318,Corona,NM,88318
88321,Encino,NM,88321
88323,Fort Stanton,NM,88323
88324,Glencoe,NM,88324
88325,High Rolls Mountain Park,NM,88325
88330,Holloman Air Force Base,NM,88330
88336,Hondo,NM,88336
88337,La Luz,NM,88337
88338,Lincoln,NM,88338
88339,Mayhill,NM,88339
88340,Mescalero,NM,88340
88341,Nogal,NM,88341
88342,Orogrande,NM,88342
88343,Picacho,NM,88343
88344,Pinon,NM,88344
88345,Ruidoso,NM,88345
88346,Ruidoso Downs,NM,88346
88347,Sacramento,NM,88347
88348,San Patricio,NM,88348
88349,Sunspot,NM,88349
88350,Timberon,NM,88350
88351,Tinnie,NM,88351
88352,Tularosa,NM,88352
88353,Vaughn,NM,88353
88354,Weed,NM,88354
88355,Ruidoso,NM,88355
88401,Tucumcari,NM,88401
88410,Amistad,NM,88410
88411,Bard,NM,88411
88414,Capulin,NM,88414
88415,Clayton,NM,88415
88416,Conchas Dam,NM,88416
88417,Cuervo,NM,88417
88418,Des Moines,NM,88418
88419,Folsom,NM,88419
88421,Garita,NM,88421
88422,Gladstone,NM,88422
88424,Grenville,NM,88424
88426,Logan,NM,88426
88427,McAlister,NM,88427
88430,Nara Visa,NM,88430
88431,Newkirk,NM,88431
88433,Quay,NM,88401
88434,San Jon,NM,88434
88435,Santa Rosa,NM,88435
88436,Sedan,NM,88436
88439,Trementina,NM,87746
88510,El Paso,TX,79906
88511,El Paso,TX,79906
88512,El Paso,TX,79906
88513,El Paso,TX,79906
88514,El Paso,TX,79906
88515,El Paso,TX,79906
88517,El Paso,TX,79906
88518,El Paso,TX,79906
88519,El Paso,TX,79906
88520,El Paso,TX,79906
88521,El Paso,TX,79906
88523,El Paso,TX,79906
88524,El Paso,TX,79906
88525,El Paso,TX,79906
88526,El Paso,TX,79906
88527,El Paso,TX,79906
88528,El Paso,TX,79906
88529,El Paso,TX,79906
88530,El Paso,TX,79906
88531,El Paso,TX,79906
88532,El Paso,TX,79906
88533,El Paso,TX,79906
88534,El Paso,TX,79906
88535,El Paso,TX,79906
88536,El Paso,TX,79906
88538,El Paso,TX,79906
88539,El Paso,TX,79906
88540,El Paso,TX,79925
88541,El Paso,TX,79925
88542,El Paso,TX,79925
88543,El Paso,TX,79925
88544,El Paso,TX,79925
88545,El Paso,TX,79925
88546,El Paso,TX,79925
88547,El Paso,TX,79925
88548,El Paso,TX,79925
88549,El Paso,TX,79925
88550,El Paso,TX,79925
88553,El Paso,TX,79925
88554,El Paso,TX,79925
88555,El Paso,TX,79925
88556,El Paso,TX,79925
88557,El Paso,TX,79925
88558,El Paso,TX,79925
88559,El Paso,TX,79925
88560,El Paso,TX,79925
88561,El Paso,TX,79925
88562,El Paso,TX,79925
88563,El Paso,TX,79925
88565,El Paso,TX,79925
88566,El Paso,TX,79925
88567,El Paso,TX,79925
88568,El Paso,TX,79925
88569,El Paso,TX,79925
88570,El Paso,TX,79925
88571,El Paso,TX,79925
88572,El Paso,TX,79925
88573,El Paso,TX,79925
88574,El Paso,TX,79925
88575,El Paso,TX,79925
88576,El Paso,TX,79925
88577,El Paso,TX,79925
88578,El Paso,TX,79925
88579,El Paso,TX,79925
88580,El Paso,TX,79925
88581,El Paso,TX,79925
88582,El Paso,TX,79925
88583,El Paso,TX,79925
88584,El Paso,TX,79925
88585,El Paso,TX,79925
88586,El Paso,TX,79925
88587,El Paso,TX,79925
88588,El Paso,TX,79925
88589,El Paso,TX,79925
88590,El Paso,TX,79925
88595,El Paso,TX,79905
88901,The Lakes,NV,89117
88905,The Lakes,NV,89117
89001,Alamo,NV,89001
89002,Henderson,NV,89002
89003,Beatty,NV,89003
89004,Blue Diamond,NV,89004
89005,Boulder City,NV,89005
89006,Boulder City,NV,89005
89007,Bunkerville,NV,89007
89008,Caliente,NV,89008
89009,Henderson,NV,89015
89010,Dyer,NV,89010
89011,Henderson,NV,89011
89012,Henderson,NV,89012
89013,Goldfield,NV,89013
89014,Henderson,NV,89014
89015,Henderson,NV,89015
89016,Henderson,NV,89014
89017,Hiko,NV,89017
89018,Indian Springs,NV,89018
89019,Jean,NV,89019
89020,Amargosa Valley,NV,89020
89021,Logandale,NV,89021
89022,Manhattan,NV,89022
89023,Mercury,NV,89023
89024,Mesquite,NV,89027
89025,Moapa,NV,89025
89026,Jean,NV,89026
89027,Mesquite,NV,89027
89028,Laughlin,NV,89029
89029,Laughlin,NV,89029
89030,North Las Vegas,NV,89030
89031,North Las Vegas,NV,89031
89032,North Las Vegas,NV,89032
89033,North Las Vegas,NV,89033
89034,Mesquite,NV,89027
89036,North Las Vegas,NV,89030
89037,Coyote Springs,NV,89025
89039,Cal Nev Ari,NV,89039
89040,Overton,NV,89040
89041,Pahrump,NV,89048
89042,Panaca,NV,89042
89043,Pioche,NV,89043
89044,Henderson,NV,89044
89045,Round Mountain,NV,89045
89046,Searchlight,NV,89046
89047,Silverpeak,NV,89047
89048,Pahrump,NV,89048
89049,Tonopah,NV,89049
89052,Henderson,NV,89052
89053,Henderson,NV,89012
89054,Sloan,NV,89054
89060,Pahrump,NV,89060
89061,Pahrump,NV,89061
89067,Coyote Springs,NV,89025
89070,Indian Springs,NV,89018
89074,Henderson,NV,89074
89077,Henderson,NV,89052
89081,North Las Vegas,NV,89081
89084,North Las Vegas,NV,89084
89085,North Las Vegas,NV,89085
89086,North Las Vegas,NV,89086
89087,North Las Vegas,NV,89030
89101,Las Vegas,NV,89101
89102,Las Vegas,NV,89102
89103,Las Vegas,NV,89103
89104,Las Vegas,NV,89104
89105,Las Vegas,NV,89123
89106,Las Vegas,NV,89106
89107,Las Vegas,NV,89107
89108,Las Vegas,NV,89108
89109,Las Vegas,NV,89109
89110,Las Vegas,NV,89110
89111,Las Vegas,NV,89119
89112,Las Vegas,NV,89121
89113,Las Vegas,NV,89113
89114,Las Vegas,NV,89102
89115,Las Vegas,NV,89115
89116,Las Vegas,NV,89104
89117,Las Vegas,NV,89117
89118,Las Vegas,NV,89118
89119,Las Vegas,NV,89119
89120,Las Vegas,NV,89120
89121,Las Vegas,NV,89121
89122,Las Vegas,NV,89122
89123,Las Vegas,NV,89123
89124,Las Vegas,NV,89124
89125,Las Vegas,NV,89101
89126,Las Vegas,NV,89102
89127,Las Vegas,NV,89106
89128,Las Vegas,NV,89128
89129,Las Vegas,NV,89129
89130,Las Vegas,NV,89130
89131,Las Vegas,NV,89131
89132,Las Vegas,NV,89119
89133,Las Vegas,NV,89128
89134,Las Vegas,NV,89134
89135,Las Vegas,NV,89135
89136,Las Vegas,NV,89130
89137,Las Vegas,NV,89134
89138,Las Vegas,NV,89138
89139,Las Vegas,NV,89139
89140,Las Vegas,NV,89113
89141,Las Vegas,NV,89141
89142,Las Vegas,NV,89142
89143,Las Vegas,NV,89143
89144,Las Vegas,NV,89144
89145,Las Vegas,NV,89145
89146,Las Vegas,NV,89146
89147,Las Vegas,NV,89147
89148,Las Vegas,NV,89148
89149,Las Vegas,NV,89149
89150,Las Vegas,NV,89103
89151,Las Vegas,NV,89146
89152,Las Vegas,NV,89107
89153,Las Vegas,NV,89107
89154,Las Vegas,NV,89119
89155,Las Vegas,NV,89106
89156,Las Vegas,NV,89156
89157,Las Vegas,NV,89108
89158,Las Vegas,NV,89109
89159,Las Vegas,NV,89119
89160,Las Vegas,NV,89169
89161,Las Vegas,NV,89161
89162,Las Vegas,NV,89142
89163,The Lakes,NV,89117
89164,Las Vegas,NV,89117
89165,Las Vegas,NV,89165
89166,Las Vegas,NV,89166
89169,Las Vegas,NV,89169
89170,Las Vegas,NV,89119
89173,Las Vegas,NV,89103
89177,Las Vegas,NV,89106
89178,Las Vegas,NV,89178
89179,Las Vegas,NV,89179
89180,Las Vegas,NV,89146
89183,Las Vegas,NV,89183
89185,Las Vegas,NV,89104
89191,Nellis AFB,NV,89191
89193,Las Vegas,NV,89119
89195,Las Vegas,NV,89119
89199,Las Vegas,NV,89119
89301,Ely,NV,89301
89310,Austin,NV,89310
89311,Baker,NV,89311
89314,Duckwater,NV,89314
89315,Ely,NV,89301
89316,Eureka,NV,89316
89317,Lund,NV,89317
89318,Mc Gill,NV,89318
89319,Ruth,NV,89319
89402,Crystal Bay,NV,89402
89403,Dayton,NV,89403
89404,Denio,NV,89404
89405,Empire,NV,89405
89406,Fallon,NV,89406
89407,Fallon,NV,89406
89408,Fernley,NV,89408
89409,Gabbs,NV,89409
89410,Gardnerville,NV,89410
89411,Genoa,NV,89411
89412,Gerlach,NV,89412
89413,Glenbrook,NV,89413
89414,Golconda,NV,89414
89415,Hawthorne,NV,89415
89418,Imlay,NV,89418
89419,Lovelock,NV,89419
89420,Luning,NV,89420
89421,Mc Dermitt,NV,89421
89422,Mina,NV,89422
89423,Minden,NV,89423
89424,Nixon,NV,89424
89425,Orovada,NV,89425
89426,Paradise Valley,NV,89426
89427,Schurz,NV,89427
89428,Silver City,NV,89428
89429,Silver Springs,NV,89429
89430,Smith,NV,89430
89431,Sparks,NV,89431
89432,Sparks,NV,89431
89433,Sun Valley,NV,89433
89434,Sparks,NV,89434
89435,Sparks,NV,89434
89436,Sparks,NV,89436
89438,Valmy,NV,89438
89439,Verdi,NV,89439
89440,Virginia City,NV,89440
89441,Sparks,NV,89441
89442,Wadsworth,NV,89442
89444,Wellington,NV,89444
89445,Winnemucca,NV,89445
89446,Winnemucca,NV,89446
89447,Yerington,NV,89447
89448,Zephyr Cove,NV,89448
89449,Stateline,NV,89449
89450,Incline Village,NV,89450
89451,Incline Village,NV,89451
89452,Incline Village,NV,89451
89460,Gardnerville,NV,89460
89496,Fallon,NV,89406
89501,Reno,NV,89501
89502,Reno,NV,89502
89503,Reno,NV,89503
89504,Reno,NV,89501
89505,Reno,NV,89501
89506,Reno,NV,89506
89507,Reno,NV,89503
89508,Reno,NV,89508
89509,Reno,NV,89509
89510,Reno,NV,89510
89511,Reno,NV,89511
89512,Reno,NV,89512
89513,Reno,NV,89503
89515,Reno,NV,89502
89519,Reno,NV,89519
89520,Reno,NV,89503
89521,Reno,NV,89521
89523,Reno,NV,89523
89533,Reno,NV,89523
89555,Reno,NV,89502
89557,Reno,NV,89503
89570,Reno,NV,89502
89595,Reno,NV,89502
89599,Reno,NV,89506
89701,Carson City,NV,89701
89702,Carson City,NV,89702
89703,Carson City,NV,89703
89704,Washoe Valley,NV,89704
89705,Carson City,NV,89705
89706,Carson City,NV,89706
89711,Carson City,NV,89701
89712,Carson City,NV,89701
89713,Carson City,NV,89701
89714,Carson City,NV,89701
89721,Carson City,NV,89706
89801,Elko,NV,89801
89802,Elko,NV,89801
89803,Elko,NV,89801
89815,Spring Creek,NV,89815
89820,Battle Mountain,NV,89820
89821,Crescent Valley,NV,89821
89822,Carlin,NV,89822
89823,Deeth,NV,89823
89825,Jackpot,NV,89825
89826,Jarbidge,NV,89826
89828,Lamoille,NV,89828
89830,Montello,NV,89830
89831,Mountain City,NV,89831
89832,Owyhee,NV,89832
89833,Ruby Valley,NV,89833
89834,Tuscarora,NV,89834
89835,Wells,NV,89835
89883,West Wendover,NV,89883
90001,Los Angeles,CA,90001
90002,Los Angeles,CA,90002
90003,Los Angeles,CA,90003
90004,Los Angeles,CA,90004
90005,Los Angeles,CA,90005
90006,Los Angeles,CA,90006
90007,Los Angeles,CA,90007
90008,Los Angeles,CA,90008
90009,Los Angeles,CA,90045
90010,Los Angeles,CA,90010
90011,Los Angeles,CA,90011
90012,Los Angeles,CA,90012
90013,Los Angeles,CA,90013
90014,Los Angeles,CA,90014
90015,Los Angeles,CA,90015
90016,Los Angeles,CA,90016
90017,Los Angeles,CA,90017
90018,Los Angeles,CA,90018
90019,Los Angeles,CA,90019
90020,Los Angeles,CA,90020
90021,Los Angeles,CA,90021
90022,Los Angeles,CA,90022
90023,Los Angeles,CA,90023
90024,Los Angeles,CA,90024
90025,Los Angeles,CA,90025
90026,Los Angeles,CA,90026
90027,Los Angeles,CA,90027
90028,Los Angeles,CA,90028
90029,Los Angeles,CA,90029
90030,Los Angeles,CA,90001
90031,Los Angeles,CA,90031
90032,Los Angeles,CA,90032
90033,Los Angeles,CA,90033
90034,Los Angeles,CA,90034
90035,Los Angeles,CA,90035
90036,Los Angeles,CA,90036
90037,Los Angeles,CA,90037
90038,Los Angeles,CA,90038
90039,Los Angeles,CA,90039
90040,Los Angeles,CA,90040
90041,Los Angeles,CA,90041
90042,Los Angeles,CA,90042
90043,Los Angeles,CA,90043
90044,Los Angeles,CA,90044
90045,Los Angeles,CA,90045
90046,Los Angeles,CA,90046
90047,Los Angeles,CA,90047
90048,Los Angeles,CA,90048
90049,Los Angeles,CA,90049
90050,Los Angeles,CA,90042
90051,Los Angeles,CA,90001
90052,Los Angeles,CA,90001
90053,Los Angeles,CA,90012
90054,Los Angeles,CA,90001
90055,Los Angeles,CA,90015
90056,Los Angeles,CA,90056
90057,Los Angeles,CA,90057
90058,Los Angeles,CA,90058
90059,Los Angeles,CA,90059
90060,Los Angeles,CA,90001
90061,Los Angeles,CA,90061
90062,Los Angeles,CA,90062
90063,Los Angeles,CA,90063
90064,Los Angeles,CA,90064
90065,Los Angeles,CA,90065
90066,Los Angeles,CA,90066
90067,Los Angeles,CA,90067
90068,Los Angeles,CA,90068
90069,West Hollywood,CA,90069
90070,Los Angeles,CA,90020
90071,Los Angeles,CA,90071
90072,Los Angeles,CA,90027
90073,Los Angeles,CA,90073
90074,Los Angeles,CA,90071
90075,Los Angeles,CA,90020
90076,Los Angeles,CA,90020
90077,Los Angeles,CA,90077
90078,Los Angeles,CA,90028
90079,Los Angeles,CA,90079
90080,Los Angeles,CA,90045
90081,Los Angeles,CA,90017
90082,Los Angeles,CA,90037
90083,Los Angeles,CA,90045
90084,Los Angeles,CA,90017
90086,Los Angeles,CA,90012
90087,Los Angeles,CA,90001
90088,Los Angeles,CA,90017
90089,Los Angeles,CA,90089
90090,Dodgertown,CA,90090
90091,Los Angeles,CA,90040
90093,Los Angeles,CA,90028
90094,Playa Vista,CA,90094
90095,Los Angeles,CA,90095
90096,Los Angeles,CA,90017
90099,Los Angeles,CA,90001
90189,Los Angeles,CA,90045
90201,Bell Gardens,CA,90201
