zip_code,city,state
29053,Gaston,SC
29334,Duncan,SC
29532,Darlington,SC
02903,Providence,RI
29010,Bishopville,SC
29511,Aynor,SC
46032,Carmel,IN
46037,Fishers,IN
46012,Anderson,IN
85251,Scottsdale,AZ
85012,Phoenix,AZ
86314,Prescott Valley,AZ
70047,Destrehan,LA
71112,Bossier City,LA
41164,Olive Hill,KY
42765,Munfordville,KY
42437,Morganfield,KY
40218,Louisville,KY
40223,Louisville,KY
42431,Madisonville,KY
40228,Louisville,KY
40214,Louisville,KY
40213,Louisville,KY
40511,Lexington,KY
42539,Liberty,KY
40505,Lexington,KY
40509,Lexington,KY
42240,Hopkinsville,KY
42420,Henderson,KY
42748,Hodgenville,KY
91901,Alpine,CA
91754,Monterey Park,CA
92374,Redlands,CA
48415,Birch Run,MI
97850,La Grande,OR
83440,Rexburg,ID
83843,Moscow,ID
75042,Garland,TX
78624,Fredericksburg,TX
66102,Kansas City,KS
66103,Kansas City,KS
64101,Kansas City,MO
66012,Bonner Springs,KS
46805,Fort Wayne,IN
46637,South Bend,IN
02818,East Greenwich,RI
02909,Providence,RI
18951,Quakertown,PA
19464,Pottstown,PA
15146,Monroeville,PA
16148,Hermitage,PA
17350,New Oxford,PA
15090,Wexford,PA
15101,Allison Park,PA
15238,Pittsburgh,PA
16066,Cranberry Township,PA
17019,Dillsburg,PA
75246,Dallas,TX
78557,Hidalgo,TX
33184,Miami,FL
33316,Fort Lauderdale,FL
84037,Kaysville,UT
59701,Butte,MT
59828,Corvallis,MT
43062,Pataskala,OH
44057,Madison,OH
43031,Johnstown,OH
44830,Fostoria,OH
44502,Youngstown,OH
45014,Fairfield,OH
45426,Dayton,OH
14094,Lockport,NY
14750,Lakewood,NY
11548,Greenvale,NY
14219,Buffalo,NY
28216,Charlotte,NC
29209,Columbia,SC
29403,Charleston,SC
54455,Mosinee,WI
52302,Marion,IA
50312,Des Moines,IA
50321,Des Moines,IA
50311,Des Moines,IA
50316,Des Moines,IA
52241,Coralville,IA
52732,Clinton,IA
30833,Wrens,GA
50511,Algona,IA
30474,Vidalia,GA
31601,Valdosta,GA
30401,Swainsboro,GA
31791,Sylvester,GA
30080,Smyrna,GA
30350,Atlanta,GA
75601,Longview,TX
78413,Corpus Christi,TX
75074,Plano,TX
77581,Pearland,TX
77060,Houston,TX
46992,Wabash,IN
44135,Cleveland,OH
89029,Laughlin,NV
19901,Dover,DE
92240,Desert Hot Springs,CA
95110,San Jose,CA
95124,San Jose,CA
95128,San Jose,CA
92119,San Diego,CA
74361,Pryor,OK
73505,Lawton,OK
08822,Flemington,NJ
08816,East Brunswick,NJ
11735,Farmingdale,NY
13045,Cortland,NY
14043,Depew,NY
72301,West Memphis,AR
71603,Pine Bluff,AR
72455,Pocahontas,AR
71601,Pine Bluff,AR
72104,Malvern,AR
72204,Little Rock,AR
72903,Fort Smith,AR
30310,Atlanta,GA
30005,Alpharetta,GA
29605,Greenville,SC
29609,Greenville,SC
29640,Easley,SC
97086,Happy Valley,OR
97267,Portland,OR
42134,Franklin,KY
42025,Benton,KY
42055,Kuttawa,KY
42003,Paducah,KY
71457,Natchitoches,LA
37865,Seymour,TN
38111,Memphis,TN
37916,Knoxville,TN
37604,Johnson City,TN
37615,Johnson City,TN
37745,Greeneville,TN
30214,Fayetteville,GA
31028,Centerville,GA
30114,Canton,GA
31520,Brunswick,GA
30312,Atlanta,GA
27105,Winston-Salem,NC
27983,Windsor,NC
40906,Barbourville,KY
40299,Louisville,KY
40336,Irvine,KY
40243,Louisville,KY
85041,Phoenix,AZ
85037,Phoenix,AZ
44287,West Salem,OH
27893,Wilson,NC
28779,Sylva,NC
27330,Sanford,NC
28387,Southern Pines,NC
28379,Rockingham,NC
27609,Raleigh,NC
63304,Saint Charles,MO
63129,Saint Louis,MO
63048,Herculaneum,MO
65453,Cuba,MO
70807,Baton Rouge,LA
70820,Baton Rouge,LA
96101,Alturas,CA
84118,Salt Lake City,UT
50707,Evansdale,IA
38261,Union City,TN
40143,Hardinsburg,KY
75644,Gilmer,TX
98003,Federal Way,WA
22201,Arlington,VA
20111,Manassas,VA
78209,San Antonio,TX
12901,Plattsburgh,NY
17013,Carlisle,PA
58801,Williston,ND
75801,Palestine,TX
19802,Wilmington,DE
75214,Dallas,TX
54868,Rice Lake,WI
43202,Columbus,OH
30354,Atlanta,GA
20854,Potomac,MD
70814,Baton Rouge,LA
14607,Rochester,NY
58504,Bismarck,ND
30034,Decatur,GA
92590,Temecula,CA
46075,Whitestown,IN
32174,Ormond Beach,FL
08016,Burlington,NJ
07652,Paramus,NJ
60110,Carpentersville,IL
75040,Garland,TX
34105,Naples,FL
92504,Riverside,CA
34109,Naples,FL
31216,Macon,GA
92106,San Diego,CA
45662,Portsmouth,OH
98226,Bellingham,WA
70002,Metairie,LA
66049,Lawrence,KS
33647,Tampa,FL
37209,Nashville,TN
76309,Wichita Falls,TX
30180,Villa Rica,GA
78221,San Antonio,TX
97006,Beaverton,OR
13126,Oswego,NY
46342,Hobart,IN
07047,North Bergen,NJ
34240,Sarasota,FL
32219,Jacksonville,FL
55350,Hutchinson,MN
78258,San Antonio,TX
77708,Beaumont,TX
29161,Timmonsville,SC
46204,Indianapolis,IN
46407,Gary,IN
07095,Woodbridge,NJ
77565,Kemah,TX
33138,Miami,FL
82070,Laramie,WY
75751,Athens,TX
32534,Pensacola,FL
63122,Saint Louis,MO
38804,Tupelo,MS
63125,Saint Louis,MO
71671,Warren,AR
07304,Jersey City,NJ
99301,Pasco,WA
47305,Muncie,IN
92081,Vista,CA
70427,Bogalusa,LA
33498,Boca Raton,FL
89512,Reno,NV
28470,Shallotte,NC
78660,Pflugerville,TX
91101,Pasadena,CA
53081,Sheboygan,WI
78218,San Antonio,TX
06082,Enfield,CT
90039,Los Angeles,CA
18031,Breinigsville,PA
72834,Dardanelle,AR
20742,College Park,MD
08226,Ocean City,NJ
73078,Piedmont,OK
75224,Dallas,TX
78119,Kenedy,TX
85388,Surprise,AZ
49660,Manistee,MI
39520,Bay Saint Louis,MS
48130,Dexter,MI
76182,North Richland Hills,TX
87507,Santa Fe,NM
32953,Merritt Island,FL
53219,Milwaukee,WI
08037,Hammonton,NJ
33637,Tampa,FL
60016,Des Plaines,IL
78201,San Antonio,TX
44681,Sugarcreek,OH
04654,Machias,ME
92583,San Jacinto,CA
53215,Milwaukee,WI
34606,Spring Hill,FL
50428,Clear Lake,IA
10075,New York,NY
99504,Anchorage,AK
01040,Holyoke,MA
10467,Bronx,NY
91340,San Fernando,CA
53713,Madison,WI
78628,Georgetown,TX
75088,Rowlett,TX
46545,Mishawaka,IN
53085,Sheboygan Falls,WI
32920,Cape Canaveral,FL
98115,Seattle,WA
32331,Greenville,FL
29054,Gilbert,SC
40351,Morehead,KY
77422,Brazoria,TX
75206,Dallas,TX
47172,Sellersburg,IN
20876,Germantown,MD
39654,Monticello,MS
24523,Bedford,VA
75110,Corsicana,TX
22060,Fort Belvoir,VA
79521,Haskell,TX
84043,Lehi,UT
46278,Indianapolis,IN
45039,Maineville,OH
78254,San Antonio,TX
94801,Richmond,CA
45402,Dayton,OH
42038,Eddyville,KY
92614,Irvine,CA
87108,Albuquerque,NM
96778,Pahoa,HI
15106,Carnegie,PA
92025,Escondido,CA
75791,Whitehouse,TX
28607,Boone,NC
37402,Chattanooga,TN
32266,Neptune Beach,FL
33150,Miami,FL
43567,Wauseon,OH
11375,Forest Hills,NY
61048,Lena,IL
77429,Cypress,TX
26537,Kingwood,WV
53818,Platteville,WI
18508,Scranton,PA
75116,Duncanville,TX
29936,Ridgeland,SC
11003,Elmont,NY
19606,Reading,PA
22033,Fairfax,VA
73105,Oklahoma City,OK
49076,Olivet,MI
60083,Wadsworth,IL
27401,Greensboro,NC
99515,Anchorage,AK
10033,New York,NY
78543,Elsa,TX
48066,Roseville,MI
78228,San Antonio,TX
97520,Ashland,OR
45424,Dayton,OH
86001,Flagstaff,AZ
85340,Litchfield Park,AZ
16505,Erie,PA
27599,Chapel Hill,NC
23350,Exmore,VA
67101,Maize,KS
37686,Piney Flats,TN
48093,Warren,MI
61603,Peoria,IL
55904,Rochester,MN
98005,Bellevue,WA
89503,Reno,NV
60067,Palatine,IL
60134,Geneva,IL
29801,Aiken,SC
77045,Houston,TX
10455,Bronx,NY
31558,Saint Marys,GA
38053,Millington,TN
90304,Inglewood,CA
84003,American Fork,UT
83402,Idaho Falls,ID
23602,Newport News,VA
76802,Early,TX
26062,Weirton,WV
55912,Austin,MN
46784,Rome City,IN
80120,Littleton,CO
97013,Canby,OR
27616,Raleigh,NC
28754,Mars Hill,NC
31620,Adel,GA
84123,Salt Lake City,UT
42171,Smiths Grove,KY
75551,Atlanta,TX
68502,Lincoln,NE
01760,Natick,MA
46320,Hammond,IN
98405,Tacoma,WA
72364,Marion,AR
02061,Norwell,MA
43606,Toledo,OH
52402,Cedar Rapids,IA
74136,Tulsa,OK
32407,Panama City Beach,FL
33772,Seminole,FL
74902,Pocola,OK
43065,Powell,OH
92069,San Marcos,CA
95648,Lincoln,CA
78374,Portland,TX
34769,Saint Cloud,FL
34104,Naples,FL
87124,Rio Rancho,NM
03060,Nashua,NH
37931,Knoxville,TN
25428,Inwood,WV
40503,Lexington,KY
37129,Murfreesboro,TN
29710,Clover,SC
73149,Oklahoma City,OK
15905,Johnstown,PA
50213,Osceola,IA
48201,Detroit,MI
98168,Seattle,WA
18326,Cresco,PA
27263,High Point,NC
92835,Fullerton,CA
53204,Milwaukee,WI
38060,Oakland,TN
55374,Rogers,MN
67530,Great Bend,KS
61270,Morrison,IL
77070,Houston,TX
15065,Natrona Heights,PA
80234,Denver,CO
19001,Abington,PA
48867,Owosso,MI
29356,Landrum,SC
19147,Philadelphia,PA
66227,Lenexa,KS
14580,Webster,NY
64105,Kansas City,MO
89044,Henderson,NV
53562,Middleton,WI
21788,Thurmont,MD
60189,Wheaton,IL
45203,Cincinnati,OH
62535,Forsyth,IL
49415,Fruitport,MI
69153,Ogallala,NE
28262,Charlotte,NC
24740,Princeton,WV
37082,Kingston Springs,TN
08840,Metuchen,NJ
77979,Port Lavaca,TX
01073,Southampton,MA
85203,Mesa,AZ
16602,Altoona,PA
17109,Harrisburg,PA
28105,Matthews,NC
98007,Bellevue,WA
10453,Bronx,NY
30752,Trenton,GA
20601,Waldorf,MD
33069,Pompano Beach,FL
47006,Batesville,IN
55125,Saint Paul,MN
30008,Marietta,GA
30328,Atlanta,GA
11420,South Ozone Park,NY
40065,Shelbyville,KY
87410,Aztec,NM
88030,Deming,NM
88023,Bayard,NM
88101,Clovis,NM
87701,Las Vegas,NM
85607,Douglas,AZ
87031,Los Lunas,NM
31419,Savannah,GA
16037,Harmony,PA
15202,Pittsburgh,PA
60194,Schaumburg,IL
48708,Bay City,MI
28083,Kannapolis,NC
27597,Zebulon,NC
27896,Wilson,NC
33126,Miami,FL
33189,Miami,FL
33196,Miami,FL
33175,Miami,FL
33181,Miami,FL
32935,Melbourne,FL
32448,Marianna,FL
32750,Longwood,FL
33708,Saint Petersburg,FL
32822,Orlando,FL
32808,Orlando,FL
32828,Orlando,FL
78222,San Antonio,TX
77471,Rosenberg,TX
75080,Richardson,TX
77506,Pasadena,TX
70815,Baton Rouge,LA
70810,Baton Rouge,LA
70806,Baton Rouge,LA
93243,Lebec,CA
95521,Arcata,CA
42501,Somerset,KY
42276,Russellville,KY
40059,Prospect,KY
32820,Orlando,FL
32832,Orlando,FL
32763,Orange City,FL
34677,Oldsmar,FL
34972,Okeechobee,FL
34475,Ocala,FL
33311,Fort Lauderdale,FL
34114,Naples,FL
34103,Naples,FL
34110,Naples,FL
33023,Hollywood,FL
33860,Mulberry,FL
32754,Mims,FL
33144,Miami,FL
01862,North Billerica,MA
71075,Springhill,LA
21401,Annapolis,MD
25703,Huntington,WV
83338,Jerome,ID
77479,Sugar Land,TX
78230,San Antonio,TX
63367,Lake Saint Louis,MO
92040,Lakeside,CA
38563,Gordonsville,TN
92120,San Diego,CA
63143,Saint Louis,MO
63385,Wentzville,MO
65583,Waynesville,MO
64093,Warrensburg,MO
63138,Saint Louis,MO
65584,Saint Robert,MO
63115,Saint Louis,MO
63101,Saint Louis,MO
53190,Whitewater,WI
55025,Forest Lake,MN
56425,Baxter,MN
49002,Portage,MI
49417,Grand Haven,MI
42104,Bowling Green,KY
50266,West Des Moines,IA
52601,Burlington,IA
11693,Far Rockaway,NY
13783,Hancock,NY
11768,Northport,NY
12477,Saugerties,NY
14613,Rochester,NY
14701,Jamestown,NY
11203,Brooklyn,NY
14009,Arcade,NY
14482,Le Roy,NY
11780,Saint James,NY
13205,Syracuse,NY
10550,Mount Vernon,NY
14075,Hamburg,NY
37398,Winchester,TN
32821,Orlando,FL
32825,Orlando,FL
32804,Orlando,FL
32779,Longwood,FL
32726,Eustis,FL
32746,Lake Mary,FL
32694,Waldo,FL
28208,Charlotte,NC
28562,New Bern,NC
13142,Pulaski,NY
11050,Port Washington,NY
14760,Olean,NY
11572,Oceanside,NY
14304,Niagara Falls,NY
94550,Livermore,CA
97216,Portland,OR
97367,Lincoln City,OR
97303,Salem,OR
97603,Klamath Falls,OR
77099,Houston,TX
75229,Dallas,TX
78751,Austin,TX
07740,Long Branch,NJ
08210,Cape May Court House,NJ
26070,Wellsburg,WV
26651,Summersville,WV
26847,Petersburg,WV
23847,Emporia,VA
22309,Alexandria,VA
75126,Forney,TX
48442,Holly,MI
23235,Richmond,VA
33756,Clearwater,FL
70764,Plaquemine,LA
70471,Mandeville,LA
70607,Lake Charles,LA
80621,Fort Lupton,CO
60936,Gibson City,IL
60007,Elk Grove Village,IL
60120,Elgin,IL
60403,Crest Hill,IL
60445,Midlothian,IL
60416,Coal City,IL
08035,Haddon Heights,NJ
89511,Reno,NV
07407,Elmwood Park,NJ
40701,Corbin,KY
67218,Wichita,KS
72714,Bella Vista,AR
43326,Kenton,OH
43460,Rossford,OH
53188,Waukesha,WI
60060,Mundelein,IL
62550,Moweaqua,IL
54982,Wautoma,WI
98520,Aberdeen,WA
55311,Maple Grove,MN
55051,Mora,MN
53207,Milwaukee,WI
60473,South Holland,IL
60077,Skokie,IL
60177,South Elgin,IL
62565,Shelbyville,IL
60548,Sandwich,IL
61073,Roscoe,IL
60008,Rolling Meadows,IL
61114,Rockford,IL
62278,Red Bud,IL
62363,Pittsfield,IL
61606,Peoria,IL
60074,Palatine,IL
22031,Fairfax,VA
67460,McPherson,KS
66101,Kansas City,KS
67060,Haysville,KS
48131,Dundee,MI
48125,Dearborn Heights,MI
48161,Monroe,MI
48420,Clio,MI
48036,Clinton Township,MI
70769,Prairieville,LA
66204,Overland Park,KS
66508,Marysville,KS
67502,Hutchinson,KS
67042,El Dorado,KS
46383,Valparaiso,IN
46628,South Bend,IN
18073,Pennsburg,PA
18944,Perkasie,PA
17557,New Holland,PA
18938,New Hope,PA
18240,Nesquehoning,PA
15668,Murrysville,PA
53222,Milwaukee,WI
26059,Triadelphia,WV
95370,Sonora,CA
95066,Scotts Valley,CA
95407,Santa Rosa,CA
95401,Santa Rosa,CA
19947,Georgetown,DE
19709,Middletown,DE
19711,Newark,DE
51501,Council Bluffs,IA
51031,Le Mars,IA
51106,Sioux City,IA
30434,Louisville,GA
30442,Millen,GA
30165,Rome,GA
95492,Windsor,CA
92395,Victorville,CA
92392,Victorville,CA
93001,Ventura,CA
63334,Bowling Green,MO
63136,Saint Louis,MO
87110,Albuquerque,NM
87532,Española,NM
88005,Las Cruces,NM
87105,Albuquerque,NM
44511,Youngstown,OH
28170,Wadesboro,NC
28134,Pineville,NC
28431,Chadbourn,NC
39212,Jackson,MS
39501,Gulfport,MS
39567,Pascagoula,MS
38863,Pontotoc,MS
32503,Pensacola,FL
37821,Newport,TN
37777,Louisville,TN
37711,Bulls Gap,TN
37738,Gatlinburg,TN
37419,Chattanooga,TN
75238,Dallas,TX
77021,Houston,TX
73086,Sulphur,OK
76230,Bowie,TX
19123,Philadelphia,PA
77505,Pasadena,TX
04530,Bath,ME
04915,Belfast,ME
21562,Westernport,MD
21911,Rising Sun,MD
21793,Walkersville,MD
21787,Taneytown,MD
21286,Towson,MD
20904,Silver Spring,MD
20910,Silver Spring,MD
21144,Severn,MD
21074,Hampstead,MD
21136,Reisterstown,MD
21122,Pasadena,MD
21131,Phoenix,MD
21113,Odenton,MD
21220,Middle River,MD
92501,Riverside,CA
04736,Caribou,ME
30286,Thomaston,GA
30152,Kennesaw,GA
30531,Cornelia,GA
80218,Denver,CO
80013,Aurora,CO
80020,Broomfield,CO
80305,Boulder,CO
48025,Franklin,MI
48864,Okemos,MI
94506,Danville,CA
76273,Whitesboro,TX
78064,Pleasanton,TX
76067,Mineral Wells,TX
76548,Harker Heights,TX
76209,Denton,TX
61849,Homer,IL
60626,Chicago,IL
74401,Muskogee,OK
90272,Pacific Palisades,CA
95019,Freedom,CA
95032,Los Gatos,CA
11208,Brooklyn,NY
13905,Binghamton,NY
89701,Carson City,NV
77081,Houston,TX
77338,Humble,TX
77031,Houston,TX
77014,Houston,TX
77033,Houston,TX
77093,Houston,TX
77091,Houston,TX
77080,Houston,TX
77067,Houston,TX
77041,Houston,TX
77019,Houston,TX
77090,Houston,TX
77055,Houston,TX
96768,Makawao,HI
96792,Waianae,HI
96818,Honolulu,HI
96816,Honolulu,HI
96817,Honolulu,HI
50701,Waterloo,IA
51108,Sioux City,IA
51250,Sioux Center,IA
50220,Perry,IA
27587,Wake Forest,NC
28227,Charlotte,NC
61528,Edwards,IL
73117,Oklahoma City,OK
73159,Oklahoma City,OK
73111,Oklahoma City,OK
95366,Ripon,CA
76120,Fort Worth,TX
49224,Albion,MI
45694,Wheelersburg,OH
44087,Twinsburg,OH
43607,Toledo,OH
43614,Toledo,OH
43619,Northwood,OH
85297,Gilbert,AZ
07876,Succasunna,NJ
07031,North Arlington,NJ
11365,Fresh Meadows,NY
98584,Shelton,WA
98382,Sequim,WA
98273,Mount Vernon,WA
98498,Lakewood,WA
94085,Sunnyvale,CA
43506,Bryan,OH
65101,Jefferson City,MO
64850,Neosho,MO
64744,El Dorado Springs,MO
64601,Chillicothe,MO
18901,Doylestown,PA
17202,Chambersburg,PA
17009,Burnham,PA
18020,Bethlehem,PA
15314,Bentleyville,PA
97070,Wilsonville,OR
97058,The Dalles,OR
60619,Chicago,IL
77010,Houston,TX
75287,Dallas,TX
77339,Kingwood,TX
78028,Kerrville,TX
90744,Wilmington,CA
75062,Irving,TX
34201,Bradenton,FL
33954,Port Charlotte,FL
33916,Fort Myers,FL
33908,Fort Myers,FL
33774,Largo,FL
33606,Tampa,FL
33611,Tampa,FL
80538,Loveland,CO
80126,Littleton,CO
95678,Roseville,CA
92354,Loma Linda,CA
20186,Warrenton,VA
23452,Virginia Beach,VA
24175,Troutville,VA
23434,Suffolk,VA
22551,Spotsylvania,VA
85212,Mesa,AZ
24588,Rustburg,VA
72205,Little Rock,AR
78734,Austin,TX
85023,Phoenix,AZ
85003,Phoenix,AZ
33441,Deerfield Beach,FL
75165,Waxahachie,TX
48473,Swartz Creek,MI
90061,Los Angeles,CA
90248,Gardena,CA
95842,Sacramento,CA
90201,Bell Gardens,CA
74873,Tecumseh,OK
06437,Guilford,CT
49083,Richland,MI
49094,Union City,MI
53405,Racine,WI
53402,Racine,WI
53901,Portage,WI
53061,New Holstein,WI
02129,Charlestown,MA
72701,Fayetteville,AR
93309,Bakersfield,CA
92308,Apple Valley,CA
92649,Huntington Beach,CA
94025,Menlo Park,CA
27265,High Point,NC
13039,Cicero,NY
78224,San Antonio,TX
02908,Providence,RI
75212,Dallas,TX
95376,Tracy,CA
90660,Pico Rivera,CA
22603,Winchester,VA
22980,Waynesboro,VA
24179,Vinton,VA
24153,Salem,VA
24151,Rocky Mount,VA
23228,Henrico,VA
23222,Richmond,VA
23229,Henrico,VA
24141,Radford,VA
98042,Kent,WA
92126,San Diego,CA
94539,Fremont,CA
90036,Los Angeles,CA
93940,Monterey,CA
92612,Irvine,CA
94566,Pleasanton,CA
23227,Richmond,VA
54220,Manitowoc,WI
53583,Sauk City,WI
24148,Ridgeway,VA
98922,Cle Elum,WA
99208,Spokane,WA
92336,Fontana,CA
29466,Mount Pleasant,SC
01607,Worcester,MA
53095,West Bend,WI
53189,Waukesha,WI
53590,Sun Prairie,WI
71602,White Hall,AR
72120,Sherwood,AR
71655,Monticello,AR
32905,Palm Bay,FL
33403,West Palm Beach,FL
33172,Miami,FL
34957,Jensen Beach,FL
32256,Jacksonville,FL
32257,Jacksonville,FL
25701,Huntington,WV
82435,Powell,WY
25071,Elkview,WV
25541,Milton,WV
26330,Bridgeport,WV
24801,Welch,WV
82935,Green River,WY
53024,Grafton,WI
82443,Thermopolis,WY
98407,Tacoma,WA
98055,Renton,WA
98036,Lynnwood,WA
98271,Marysville,WA
98233,Burlington,WA
23462,Virginia Beach,VA
54911,Appleton,WI
98903,Yakima,WA
77957,Edna,TX
77082,Houston,TX
45067,Trenton,OH
33323,Fort Lauderdale,FL
33573,Sun City Center,FL
34609,Spring Hill,FL
34236,Sarasota,FL
34238,Sarasota,FL
20874,Germantown,MD
55412,Minneapolis,MN
55414,Minneapolis,MN
55421,Minneapolis,MN
55406,Minneapolis,MN
55427,Minneapolis,MN
55014,Circle Pines,MN
55448,Minneapolis,MN
55920,Byron,MN
55445,Minneapolis,MN
56013,Blue Earth,MN
56401,Brainerd,MN
55308,Becker,MN
56310,Avon,MN
55303,Anoka,MN
55304,Andover,MN
72015,Benton,AR
71822,Ashdown,AR
32967,Vero Beach,FL
34292,Venice,FL
32780,Titusville,FL
32784,Umatilla,FL
33607,Tampa,FL
19152,Philadelphia,PA
19111,Philadelphia,PA
77627,Nederland,TX
77030,Houston,TX
75043,Garland,TX
75060,Irving,TX
78225,San Antonio,TX
93560,Rosamond,CA
75501,Texarkana,TX
77327,Cleveland,TX
21230,Baltimore,MD
08054,Mount Laurel,NJ
08691,Trenton,NJ
28403,Wilmington,NC
85249,Chandler,AZ
78238,San Antonio,TX
76063,Mansfield,TX
73301,Austin,TX
48091,Warren,MI
66605,Topeka,KS
94578,San Leandro,CA
68601,Columbus,NE
68144,Omaha,NE
48317,Utica,MI
48187,Canton,MI
48076,Southfield,MI
74020,Cleveland,OK
74104,Tulsa,OK
74112,Tulsa,OK
74070,Skiatook,OK
15222,Pittsburgh,PA
15229,Pittsburgh,PA
15275,Pittsburgh,PA
15234,Pittsburgh,PA
15205,Pittsburgh,PA
19460,Phoenixville,PA
19115,Philadelphia,PA
19146,Philadelphia,PA
19122,Philadelphia,PA
99508,Anchorage,AK
62249,Highland,IL
33907,Fort Myers,FL
27513,Cary,NC
56082,Saint Peter,MN
94043,Mountain View,CA
21017,Belcamp,MD
55123,Saint Paul,MN
08049,Magnolia,NJ
94503,American Canyon,CA
42728,Columbia,KY
16137,Mercer,PA
38119,Memphis,TN
48229,Ecorse,MI
51442,Denison,IA
30117,Carrollton,GA
29335,Enoree,SC
29205,Columbia,SC
28012,Belmont,NC
27203,Asheboro,NC
83815,Coeur d'Alene,ID
32773,Sanford,FL
89441,Sparks,NV
77380,Spring,TX
79201,Childress,TX
87120,Albuquerque,NM
60154,Westchester,IL
13166,Weedsport,NY
13201,Syracuse,NY
46268,Indianapolis,IN
46143,Greenwood,IN
46818,Fort Wayne,IN
97401,Eugene,OR
97838,Hermiston,OR
97448,Junction City,OR
14303,Niagara Falls,NY
75232,Dallas,TX
77303,Conroe,TX
77375,Tomball,TX
78250,San Antonio,TX
79045,Hereford,TX
30213,Fairburn,GA
30288,Conley,GA
30311,Atlanta,GA
18976,Warrington,PA
92880,Corona,CA
43078,Urbana,OH
43040,Marysville,OH
07039,Livingston,NJ
79905,El Paso,TX
91505,Burbank,CA
77388,Spring,TX
75092,Sherman,TX
14428,Churchville,NY
92506,Riverside,CA
61373,Utica,IL
61802,Urbana,IL
14127,Orchard Park,NY
23140,Providence Forge,VA
23662,Poquoson,VA
24450,Lexington,VA
28640,Jefferson,NC
28079,Indian Trail,NC
37415,Chattanooga,TN
11213,Brooklyn,NY
43016,Dublin,OH
87544,Los Alamos,NM
87002,Belen,NM
87114,Albuquerque,NM
75041,Garland,TX
75979,Woodville,TX
77072,Houston,TX
75051,Grand Prairie,TX
75686,Pittsburg,TX
77382,Spring,TX
76903,San Angelo,TX
76266,Sanger,TX
77076,Houston,TX
77023,Houston,TX
95843,Antelope,CA
92591,Temecula,CA
30035,Decatur,GA
32404,Panama City,FL
32771,Sanford,FL
60004,Arlington Heights,IL
78154,Schertz,TX
60636,Chicago,IL
60649,Chicago,IL
78572,Mission,TX
32141,Edgewater,FL
32960,Vero Beach,FL
32806,Orlando,FL
32428,Chipley,FL
32506,Pensacola,FL
01890,Winchester,MA
02461,Newton Highlands,MA
02740,New Bedford,MA
02171,Quincy,MA
02191,North Weymouth,MA
02458,Newton,MA
48827,Eaton Rapids,MI
48650,Pinconning,MI
48824,East Lansing,MI
49240,Grass Lake,MI
48185,Westland,MI
49419,Hamilton,MI
13865,Windsor,NY
30022,Alpharetta,GA
37184,Watertown,TN
37190,Woodbury,TN
02152,Winthrop,MA
02446,Brookline,MA
01583,West Boylston,MA
59427,Cut Bank,MT
58103,Fargo,ND
28401,Wilmington,NC
28104,Matthews,NC
21015,Bel Air,MD
77414,Bay City,TX
78712,Austin,TX
85206,Mesa,AZ
02118,Boston,MA
02114,Boston,MA
55060,Owatonna,MN
55734,Eveleth,MN
55422,Minneapolis,MN
55368,Norwood Young America,MN
37303,Athens,TN
29115,Orangeburg,SC
07726,Englishtown,NJ
48127,Dearborn Heights,MI
55343,Hopkins,MN
33781,Pinellas Park,FL
33823,Auburndale,FL
76244,Keller,TX
63051,House Springs,MO
78759,Austin,TX
60620,Chicago,IL
40067,Simpsonville,KY
89183,Las Vegas,NV
94598,Walnut Creek,CA
54449,Marshfield,WI
54229,New Franken,WI
75137,Duncanville,TX
55352,Jordan,MN
47601,Boonville,IN
95367,Riverbank,CA
91321,Newhall,CA
64057,Independence,MO
99352,Richland,WA
01701,Framingham,MA
95490,Willits,CA
40330,Harrodsburg,KY
97071,Woodburn,OR
97132,Newberg,OR
97302,Salem,OR
22701,Culpeper,VA
21146,Severna Park,MD
74631,Blackwell,OK
76104,Fort Worth,TX
23139,Powhatan,VA
30650,Madison,GA
33880,Winter Haven,FL
61241,Colona,IL
28226,Charlotte,NC
33618,Tampa,FL
21044,Columbia,MD
02648,Marstons Mills,MA
02048,Mansfield,MA
02038,Franklin,MA
47374,Richmond,IN
27612,Raleigh,NC
28025,Concord,NC
82501,Riverton,WY
59602,Helena,MT
68305,Auburn,NE
68108,Omaha,NE
68028,Gretna,NE
08735,Lavallette,NJ
26003,Wheeling,WV
19078,Ridley Park,PA
80223,Denver,CO
29607,Greenville,SC
29697,Williamston,SC
06062,Plainville,CT
73108,Oklahoma City,OK
73162,Oklahoma City,OK
73128,Oklahoma City,OK
74137,Tulsa,OK
11212,Brooklyn,NY
84106,Salt Lake City,UT
46254,Indianapolis,IN
28312,Fayetteville,NC
86326,Cottonwood,AZ
91011,La Cañada Flintridge,CA
31021,Dublin,GA
45177,Wilmington,OH
38301,Jackson,TN
16830,Clearfield,PA
27215,Burlington,NC
60411,Chicago Heights,IL
60441,Lockport,IL
48390,Walled Lake,MI
21903,Perryville,MD
19713,Newark,DE
11949,Manorville,NY
01453,Leominster,MA
02176,Melrose,MA
02324,Bridgewater,MA
03087,Windham,NH
46540,Middlebury,IN
49106,Bridgman,MI
23116,Mechanicsville,VA
30701,Calhoun,GA
25404,Martinsburg,WV
92592,Temecula,CA
21001,Aberdeen,MD
78640,Kyle,TX
28789,Whittier,NC
60084,Wauconda,IL
60087,Waukegan,IL
08062,Mullica Hill,NJ
08302,Bridgeton,NJ
